ann_hour	month	day	hour	illum	dgp	dgp_t1	dgp_t2	ugr	srcarea	log_gc	gcr	ugp	maxlum
586	1	25	10.5	22869.28541	1.0	1.34243	0.32628	67.82573	2.55067	3.55423	22200.61041	0.95783	248549376.0
587	1	25	11.5	27681.4664	1.0	1.6249	0.31493	65.81738	1.2174	3.43056	16266.25146	0.95279	219081605.46278
588	1	25	12.5	26539.96278	1.0	1.5579	0.30503	65.16342	1.18414	3.3228	14877.70838	0.95103	206024704.0
589	1	25	13.5	34181.87705	1.0	2.00648	0.32587	68.39569	1.21893	3.54979	23331.99117	0.95916	326266880.0
590	1	25	14.5	32141.81827	1.0	1.88672	0.33537	69.21196	1.65803	3.65325	28413.26875	0.96099	361459712.0
591	1	25	15.5	7038.08798	0.60162	0.41314	0.02849	31.33111	1.56449	0.31034	3.40328	0.70693	23785.73392
592	1	25	16.5	2614.55152	0.33819	0.15347	0.02472	24.85131	0.42554	0.26926	3.26653	0.60668	7950.95297
660	1	28	12.5	17900.2175	1.0	1.05074	0.24478	57.9112	1.13954	2.6665	3392.19654	0.92671	64719633.3028
661	1	28	13.5	29822.89434	1.0	1.7506	0.31276	66.49611	1.21062	3.40699	17743.64644	0.95456	248549376.0
662	1	28	14.5	31116.50852	1.0	1.82654	0.33644	69.05348	1.65572	3.6649	30721.19566	0.96064	337835348.56667
663	1	28	15.5	7286.40179	0.61567	0.42771	0.02796	31.34646	1.58893	0.30452	3.34329	0.70715	24155.33112
664	1	28	16.5	2693.30076	0.34169	0.1581	0.0236	24.90259	0.46549	0.25705	3.34292	0.60756	7378.16718
681	1	29	9.5	12811.33155	1.0	0.75203	0.30722	61.1661	1.01794	3.34662	16210.35832	0.9388	122327385.02818
682	1	29	10.5	24349.20777	1.0	1.4293	0.32346	67.6806	2.57065	3.52351	21978.37904	0.95748	244136017.93632
683	1	29	11.5	22066.03939	1.0	1.29528	0.29237	62.65052	1.1409	3.18486	9953.44104	0.94365	150669312.0
686	1	29	14.5	13024.47772	1.0	0.76454	0.26971	58.99393	1.12904	2.93801	6304.88912	0.93096	70935552.0
687	1	29	15.5	5658.71904	0.52111	0.33217	0.02894	31.06652	1.0449	0.31527	4.10937	0.70325	17858.77614
707	1	30	11.5	13788.92957	1.0	0.80941	0.23948	56.27514	1.13272	2.60868	2771.02766	0.91979	50039808.0
708	1	30	12.5	16519.28732	1.0	0.96968	0.24496	57.75192	1.13438	2.66845	3620.21679	0.92606	66536448.0
709	1	30	13.5	17064.36413	1.0	1.00168	0.26764	59.99136	1.13348	2.91545	6046.61967	0.93467	81535788.08992
710	1	30	14.5	13697.58509	1.0	0.80405	0.26994	59.14635	1.12997	2.94056	6417.32739	0.93154	74601472.0
711	1	30	15.5	5719.98306	0.5246	0.33576	0.02883	31.11038	1.05324	0.3141	4.10336	0.70386	17954.07474
752	2	1	8.5	1736.13156	0.27888	0.10191	0.01697	21.04302	0.22527	0.1849	4.97568	0.53874	9549.82317
753	2	1	9.5	15175.97794	1.0	0.89083	0.31592	64.98135	2.43044	3.44144	20452.76135	0.95053	177063936.0
754	2	1	10.5	37538.34667	1.0	2.2035	0.34429	71.62157	2.61927	3.7504	37240.27269	0.96595	491134664.82315
755	2	1	11.5	49809.94241	1.0	2.92384	0.34673	73.14961	2.76936	3.77701	39964.98345	0.96877	610091070.22916
756	2	1	12.5	52364.96175	1.0	3.07382	0.34288	71.85883	1.34307	3.73507	43773.33893	0.9664	634018335.26008
757	2	1	13.5	54161.04155	1.0	3.17925	0.34627	72.78055	1.77835	3.77204	44067.14297	0.96811	702390272.0
758	2	1	14.5	47151.12854	1.0	2.76777	0.35307	72.63276	1.70824	3.84613	48221.75361	0.96784	711188480.0
759	2	1	15.5	7062.55643	0.6016	0.41457	0.02703	30.08759	1.47822	0.29444	2.70808	0.6893	21673.58936
760	2	1	16.5	3402.81765	0.38352	0.19975	0.02378	25.89498	0.61944	0.259	2.83136	0.6242	9910.72178
805	2	3	13.5	18372.21703	1.0	1.07845	0.27145	60.52908	1.13624	2.95702	7224.55247	0.93659	96381306.12339
806	2	3	14.5	27379.0092	1.0	1.60715	0.32004	66.90648	1.64509	3.48629	23068.77273	0.95559	260624124.95922
807	2	3	15.5	7642.74293	0.63538	0.44863	0.02675	31.19224	1.69032	0.2914	3.06455	0.705	23976.33112
808	2	3	16.5	3346.44963	0.38047	0.19644	0.02403	26.23671	0.66828	0.26177	2.96651	0.62982	9367.92387
