ann_hour	month	day	hour	illum	dgp	dgp_t1	dgp_t2	ugr	srcarea	log_gc	gcr	ugp	maxlum
252	1	11	12.5	1769.95182	0.57493	0.1039	0.31103	51.9267	0.01328	3.38813	20530.96548	0.89829	14832021.76219
253	1	11	13.5	1860.00456	0.59242	0.10918	0.32324	53.31537	0.00539	3.52112	25227.96989	0.90569	17359768.77426
254	1	11	14.5	586.3796	0.20698	0.03442	0.01256	15.12781	0.00793	0.13682	3.88259	0.42362	6933.83278
255	1	11	15.5	284.09564	0.19182	0.01668	0.01514	13.69661	0.00487	0.16492	5.35488	0.39481	3915.86604
417	1	18	9.5	166.13239	0.18218	0.00975	0.01243	11.19363	0.00116	0.13543	7.66301	0.3444	3929.27684
418	1	18	10.5	484.3859	0.22017	0.02843	0.03174	19.1171	0.02911	0.34576	6.68447	0.50228	9382.68667
419	1	18	11.5	691.8347	0.22586	0.04061	0.02525	18.90851	0.02751	0.275	5.65967	0.49826	17232.27614
420	1	18	12.5	997.57805	0.46728	0.05856	0.24873	42.60999	0.01711	2.70944	4170.76651	0.83303	7629696.0
421	1	18	13.5	1625.35524	0.56694	0.09541	0.31154	51.44967	0.00594	3.39364	20771.04506	0.89563	15717632.0
422	1	18	14.5	524.8419	0.20207	0.03081	0.01126	14.33086	0.00638	0.12266	4.40627	0.40759	7464.76788
423	1	18	15.5	257.52836	0.18424	0.01512	0.00913	11.29494	0.00182	0.09942	5.61047	0.34643	4132.10149
585	1	25	9.5	231.64201	0.18357	0.0136	0.00997	11.31504	0.00169	0.10858	8.82043	0.34683	4157.37579
586	1	25	10.5	400.72743	0.2109	0.02352	0.02737	17.64498	0.01942	0.29819	6.84727	0.47366	9066.53737
587	1	25	11.5	510.91499	0.21834	0.02999	0.02835	18.29852	0.00281	0.30879	8.12302	0.48643	19910.94357
588	1	25	12.5	554.15669	0.21861	0.03253	0.02608	18.13532	0.00266	0.28409	7.7408	0.48325	23606.73392
589	1	25	13.5	636.3774	0.21171	0.03736	0.01435	15.87824	0.00339	0.15633	5.321	0.43865	14034.53575
590	1	25	14.5	559.28603	0.2041	0.03283	0.01127	14.52645	0.00656	0.12273	4.63485	0.41153	8052.31647
591	1	25	15.5	336.07055	0.19522	0.01973	0.01549	14.31053	0.00553	0.16871	5.61615	0.40718	4824.14368
592	1	25	16.5	109.64153	0.16666	0.00644	0.00023	0.0	2e-05	0.00249	6.74877	0.14352	2001.89162
660	1	28	12.5	435.94165	0.21716	0.02559	0.03157	18.36658	0.00255	0.34395	9.68909	0.48776	22700.13535
661	1	28	13.5	597.08932	0.2111	0.03505	0.01605	16.15663	0.00302	0.1748	5.79226	0.4442	14571.53575
662	1	28	14.5	554.92301	0.20445	0.03257	0.01187	14.71284	0.00637	0.12932	4.87428	0.41528	8040.45297
663	1	28	15.5	347.77341	0.19561	0.02041	0.01519	14.33435	0.00567	0.16551	5.65247	0.40766	4688.44403
664	1	28	16.5	106.48735	0.16625	0.00625	0.0	0.0	0.0	0.0	6.70391	0.14352	1976.55074
681	1	29	9.5	234.0936	0.18492	0.01374	0.01118	11.81123	0.00182	0.12176	8.30649	0.3568	4819.66158
682	1	29	10.5	423.94833	0.21268	0.02489	0.02779	17.9013	0.02057	0.30272	7.03332	0.47868	9642.22178
683	1	29	11.5	445.11583	0.21455	0.02613	0.02843	17.89337	0.00257	0.30964	8.50586	0.47853	17656.04913
686	1	29	14.5	316.48549	0.19311	0.01858	0.01453	13.80707	0.00206	0.15828	6.29186	0.39704	7059.11858
687	1	29	15.5	206.60795	0.18358	0.01213	0.01145	11.52918	0.0016	0.12475	6.29286	0.35113	4133.55114
707	1	30	11.5	318.16958	0.21226	0.01868	0.03359	17.73623	0.0025	0.36586	9.83666	0.47545	14637.30875
708	1	30	12.5	397.02093	0.21581	0.02331	0.03251	18.23509	0.00257	0.35411	9.64447	0.4852	20006.24216
709	1	30	13.5	402.12238	0.20458	0.0236	0.02097	16.14142	0.00249	0.22848	7.23094	0.4439	11982.36696
710	1	30	14.5	329.3455	0.19329	0.01933	0.01395	13.75983	0.00214	0.152	6.28313	0.39608	7139.65437
711	1	30	15.5	208.72027	0.1835	0.01225	0.01125	11.48878	0.00163	0.12253	6.30786	0.35032	4064.97649
752	2	1	8.5	52.14674	0.16306	0.00306	0.0	0.0	0.0	0.0	8.7443	0.14352	1244.79639
753	2	1	9.5	263.45615	0.20153	0.01546	0.02607	16.05554	0.01124	0.28396	9.03491	0.44219	4616.83693
754	2	1	10.5	567.69679	0.22605	0.03332	0.03273	19.74379	0.02636	0.35654	6.99711	0.51428	8977.03737
755	2	1	11.5	719.22145	0.22657	0.04222	0.02435	18.85888	0.02722	0.2653	5.84864	0.4973	14935.33435
756	2	1	12.5	861.14658	0.22754	0.05055	0.01699	17.65846	0.02177	0.18511	5.1153	0.47392	18944.37334
757	2	1	13.5	838.04809	0.22112	0.04919	0.01192	16.02279	0.01449	0.12988	4.23226	0.44153	11439.56768
758	2	1	14.5	703.49894	0.21436	0.0413	0.01307	15.87144	0.01168	0.14237	4.33189	0.43851	6805.64768
759	2	1	15.5	439.91935	0.20671	0.02582	0.02089	16.46357	0.00702	0.22758	5.72113	0.45031	5227.02684
760	2	1	16.5	160.71066	0.17637	0.00943	0.00694	8.7877	0.00091	0.07556	7.26975	0.2967	2547.83807
805	2	3	13.5	428.10558	0.20471	0.02513	0.01958	16.02104	0.00253	0.21334	7.02528	0.4415	12435.66556
806	2	3	14.5	515.26407	0.20136	0.03025	0.01112	14.203	0.00438	0.1211	5.31375	0.40502	8580.35227
807	2	3	15.5	388.99554	0.19966	0.02283	0.01682	15.1188	0.00633	0.18327	5.7901	0.42344	4869.02684
808	2	3	16.5	147.94999	0.17343	0.00868	0.00474	7.10416	0.00058	0.05164	7.0337	0.26427	2532.89329
876	2	6	12.5	506.97184	0.21653	0.02976	0.02677	17.99599	0.00277	0.29163	8.27309	0.48053	23237.13672
877	2	6	13.5	429.05276	0.20421	0.02519	0.01902	15.8981	0.00256	0.20722	7.06655	0.43904	12525.16556
897	2	7	9.5	304.05569	0.21567	0.01785	0.03782	18.68471	0.02367	0.41202	9.25744	0.49393	4864.41158
898	2	7	10.5	583.45634	0.22648	0.03425	0.03223	19.72666	0.02532	0.35112	7.15226	0.51395	8977.03737
899	2	7	11.5	731.80786	0.22811	0.04296	0.02516	19.117	0.03252	0.27403	5.99958	0.50228	14213.53575
900	2	7	12.5	885.08758	0.23896	0.05195	0.02701	20.25682	0.06842	0.2942	5.18879	0.52401	18228.37334
901	2	7	13.5	674.72514	0.21425	0.03961	0.01465	16.16713	0.0062	0.15955	5.51116	0.44441	14666.83435
902	2	7	14.5	424.35328	0.1964	0.02491	0.01149	13.72776	0.0023	0.12515	6.02665	0.39544	7995.70297
922	2	8	10.5	284.72886	0.19645	0.01671	0.01974	14.81648	0.00202	0.215	7.7393	0.41737	8314.75157
923	2	8	11.5	464.56608	0.2115	0.02727	0.02423	17.24839	0.00259	0.26392	7.99899	0.46585	16898.00314
924	2	8	12.5	645.94618	0.22187	0.03792	0.02396	18.21586	0.00504	0.26098	7.30066	0.48482	26672.92831
925	2	8	13.5	528.47284	0.20772	0.03102	0.01669	15.96382	0.00333	0.18186	6.46881	0.44036	14124.03575
926	2	8	14.5	355.80336	0.19434	0.02089	0.01345	13.84127	0.00221	0.14653	6.3941	0.39773	7545.30367
928	2	8	16.5	128.26525	0.17147	0.00753	0.00395	5.99286	0.0004	0.04298	6.85442	0.24347	2389.69684
944	2	9	8.5	87.48866	0.16514	0.00514	0.0	0.0	0.0	0.0	9.99135	0.14352	1667.05802
945	2	9	9.5	345.01791	0.22298	0.02025	0.04273	19.82255	0.02456	0.46542	10.03035	0.51578	4713.71833
946	2	9	10.5	635.27117	0.23136	0.03729	0.03407	20.30811	0.02724	0.37113	7.37013	0.52497	8538.50157
947	2	9	11.5	777.06721	0.23517	0.04561	0.02955	20.34143	0.05866	0.32195	5.76514	0.5256	11898.66556
948	2	9	12.5	925.51001	0.24179	0.05433	0.02746	20.57493	0.07866	0.29912	5.04219	0.52999	13670.73715
949	2	9	13.5	861.54058	0.23446	0.05057	0.02389	19.51514	0.06114	0.26023	4.34862	0.50991	9695.93667
950	2	9	14.5	696.0873	0.21454	0.04086	0.01368	16.03214	0.01187	0.149	4.8763	0.44172	7464.76788
951	2	9	15.5	441.55248	0.20476	0.02592	0.01884	16.00379	0.00676	0.20525	6.05903	0.44115	5555.81329
952	2	9	16.5	204.48443	0.20172	0.012	0.02972	15.85755	0.00641	0.32372	7.9587	0.43823	3244.74919
968	2	10	8.5	82.52586	0.16484	0.00484	0.0	0.0	0.0	0.0	9.83444	0.14352	1678.97034
969	2	10	9.5	349.3989	0.22343	0.02051	0.04292	19.88461	0.0243	0.46758	10.07773	0.51696	4759.91764
970	2	10	10.5	633.17176	0.23097	0.03717	0.0338	20.24823	0.02679	0.36824	7.3756	0.52384	8177.60227
971	2	10	11.5	763.46261	0.23475	0.04482	0.02993	20.33906	0.05683	0.32603	5.91699	0.52556	12340.36696
972	2	10	12.5	888.32397	0.23979	0.05214	0.02764	20.40886	0.06978	0.30111	5.26386	0.52687	18401.57474
973	2	10	13.5	748.2394	0.22484	0.04392	0.02092	18.2558	0.03244	0.22784	5.20611	0.4856	14213.53575
974	2	10	14.5	555.89006	0.20495	0.03263	0.01232	14.87303	0.00659	0.13421	5.50948	0.4185	8792.23877
975	2	10	15.5	334.1005	0.19271	0.01961	0.01309	13.57128	0.00439	0.14265	6.06879	0.39228	5050.79264
976	2	10	16.5	183.62849	0.17985	0.01078	0.00907	10.23696	0.00139	0.09878	7.34501	0.32529	2953.87419
992	2	11	8.5	96.11948	0.16564	0.00564	0.0	0.0	0.0	0.0	10.48846	0.14352	1852.03859
993	2	11	9.5	354.70694	0.22389	0.02082	0.04307	19.94291	0.02396	0.46913	10.10512	0.51806	4759.91764
994	2	11	10.5	619.56048	0.22955	0.03637	0.03319	20.07337	0.02621	0.36149	7.34196	0.52054	8344.73877
995	2	11	11.5	575.87032	0.21874	0.0338	0.02494	18.14741	0.01287	0.27162	7.42855	0.48349	19308.17057
1016	2	12	8.5	73.18024	0.1643	0.0043	0.0	0.0	0.0	0.0	9.05522	0.14352	1652.90464
1017	2	12	9.5	230.85917	0.1854	0.01355	0.01185	12.00877	0.00194	0.12905	8.1674	0.36078	4798.73589
1018	2	12	10.5	385.55506	0.20378	0.02263	0.02115	16.143	0.00865	0.2304	7.46253	0.44393	9427.43667
1019	2	12	11.5	474.26167	0.21079	0.02784	0.02295	17.05894	0.00279	0.25003	7.98919	0.46211	17500.77614
1020	2	12	12.5	519.41652	0.21558	0.03049	0.02509	17.75809	0.00303	0.2733	8.10999	0.47588	23296.18793
1021	2	12	13.5	653.35234	0.21372	0.03835	0.01537	16.27795	0.00653	0.16738	5.91783	0.44662	14666.83435
1022	2	12	14.5	629.79158	0.21028	0.03697	0.01331	15.60743	0.01061	0.14504	5.37322	0.43323	8308.95297
1023	2	12	15.5	473.86429	0.20774	0.02782	0.01992	16.4713	0.00729	0.21702	6.18195	0.45046	5460.51469
1024	2	12	16.5	235.3249	0.20803	0.01381	0.03421	17.03701	0.00727	0.37271	8.50747	0.46168	3647.49919
1040	2	13	8.5	104.81783	0.16615	0.00615	0.0	0.0	0.0	0.0	10.72806	0.14352	1866.91679
1041	2	13	9.5	387.88057	0.22772	0.02277	0.04495	20.47224	0.02352	0.48963	10.41404	0.52806	5007.49229
1042	2	13	10.5	653.05111	0.23252	0.03833	0.03418	20.40717	0.02767	0.37238	7.54429	0.52684	8040.45297
1043	2	13	11.5	784.94591	0.24081	0.04608	0.03474	21.44904	0.07957	0.37838	5.96632	0.54626	10134.47178
1044	2	13	12.5	921.03962	0.25272	0.05407	0.03866	22.97763	0.1363	0.42108	5.27422	0.57401	12435.66556
1045	2	13	13.5	875.38789	0.24741	0.05139	0.03603	22.2098	0.11608	0.39244	4.68677	0.56019	8308.95297
1046	2	13	14.5	729.02518	0.22451	0.04279	0.02172	18.40177	0.03587	0.23658	5.14386	0.48844	6668.49838
1047	2	13	15.5	487.12198	0.20973	0.02859	0.02113	16.83609	0.00848	0.2302	6.36258	0.4577	5564.77749
1048	2	13	16.5	246.62108	0.20894	0.01448	0.03447	17.21659	0.00722	0.37547	8.49288	0.46522	3753.44244
1049	2	13	17.5	35.22946	0.16207	0.00207	0.0	0.0	0.0	0.0	7.36176	0.14352	771.63535
1096	2	15	16.5	149.58187	0.17624	0.00878	0.00746	8.85222	0.00093	0.08126	7.15361	0.29796	2709.19867
1118	2	16	14.5	339.3872	0.19414	0.01992	0.01422	13.9314	0.00217	0.15492	6.98353	0.39954	7724.30367
1119	2	16	15.5	273.74136	0.18612	0.01607	0.01006	11.8657	0.00199	0.10954	6.63097	0.3579	4752.53658
1304	2	24	8.5	128.28358	0.17137	0.00753	0.00384	5.88821	0.00035	0.04179	10.07281	0.24154	2443.39329
1305	2	24	9.5	373.3474	0.21933	0.02192	0.03741	19.14076	0.01808	0.40751	9.62182	0.50273	5284.14734
1306	2	24	10.5	502.88292	0.21637	0.02952	0.02685	18.23245	0.01908	0.29254	7.66809	0.48515	9958.37108
1307	2	24	11.5	500.30915	0.21182	0.02937	0.02245	17.14666	0.0051	0.24457	8.33288	0.46384	18312.07474
1328	2	25	8.5	92.16117	0.16696	0.00541	0.00155	1.63563	9e-05	0.01693	9.02818	0.16839	2142.12219
1329	2	25	9.5	224.82979	0.18643	0.0132	0.01323	12.38269	0.00195	0.14412	8.35507	0.36831	4938.91764
1330	2	25	10.5	372.06717	0.20037	0.02184	0.01853	15.39336	0.0055	0.20183	7.77434	0.42895	9397.44879
1331	2	25	11.5	473.21676	0.2098	0.02778	0.02202	16.87165	0.00357	0.23992	8.36136	0.45841	17077.00314
1332	2	25	12.5	531.61323	0.21399	0.03121	0.02279	17.39121	0.00442	0.24821	8.27682	0.46867	21984.13535
1333	2	25	13.5	655.95972	0.23185	0.0385	0.03335	20.4503	0.05514	0.36327	6.64566	0.52765	14213.53575
1334	2	25	14.5	640.18467	0.23089	0.03758	0.03331	20.42203	0.05847	0.36289	6.31329	0.52712	8007.56647
1335	2	25	15.5	506.20944	0.20999	0.02971	0.02028	16.77958	0.01001	0.22088	6.95492	0.45658	6036.19978
1336	2	25	16.5	281.60363	0.20673	0.01653	0.0302	16.88525	0.00581	0.329	8.6479	0.45868	4441.30435
1337	2	25	17.5	67.24682	0.16395	0.00395	0.0	0.0	0.0	0.0	7.79979	0.14352	1500.76175
1352	2	26	8.5	129.38141	0.16983	0.00759	0.00224	3.96449	0.00025	0.02437	9.72287	0.20708	2435.89632
1353	2	26	9.5	354.23115	0.21619	0.02079	0.0354	18.64684	0.01683	0.38558	9.4919	0.4932	5373.64734
1354	2	26	10.5	593.44825	0.22596	0.03484	0.03112	19.60057	0.02874	0.33905	7.67095	0.51155	9078.40087
1355	2	26	11.5	781.84155	0.2515	0.04589	0.04561	23.48451	0.11229	0.4968	6.76187	0.583	13676.53575
1356	2	26	12.5	856.82349	0.2569	0.0503	0.0466	24.09562	0.13588	0.50768	6.11287	0.59369	11111.09328
1357	2	26	13.5	816.77411	0.25618	0.04794	0.04823	24.21409	0.13002	0.52544	6.16827	0.59574	8180.76788
1358	2	26	14.5	715.38396	0.24962	0.04199	0.04762	23.59091	0.11671	0.51877	6.58536	0.58487	6620.84908
1359	2	26	15.5	522.42148	0.213	0.03067	0.02233	17.32642	0.01085	0.24326	7.2154	0.46739	5890.4236
1360	2	26	16.5	286.42966	0.20548	0.01681	0.02867	16.66474	0.00547	0.31227	8.56891	0.45431	4486.05435
1361	2	26	17.5	69.37216	0.16407	0.00407	0.0	0.0	0.0	0.0	7.87476	0.14352	1497.07104
1376	2	27	8.5	154.85373	0.17423	0.00909	0.00514	7.5483	0.00067	0.05603	10.25368	0.27273	2838.96657
1377	2	27	9.5	412.64732	0.22586	0.02422	0.04163	20.06223	0.01769	0.45353	10.33459	0.52033	5091.06054
1378	2	27	10.5	647.91901	0.24023	0.03803	0.0422	21.99826	0.06663	0.45971	7.80615	0.55634	8738.52457
1379	2	27	11.5	797.36272	0.25595	0.04681	0.04915	24.37289	0.13582	0.5354	6.74634	0.59849	9245.53737
1380	2	27	12.5	855.21057	0.25814	0.0502	0.04794	24.30982	0.13452	0.52218	6.24554	0.5974	9684.07317
1381	2	27	13.5	819.88779	0.25675	0.04813	0.04862	24.28209	0.12917	0.52968	6.23296	0.59692	8091.26788
1382	2	27	14.5	707.83304	0.25101	0.04155	0.04946	23.90464	0.12139	0.53875	6.78574	0.59037	7375.53418
1383	2	27	15.5	521.99065	0.21317	0.03064	0.02253	17.36575	0.01094	0.2454	7.36915	0.46817	5923.3101
1384	2	27	16.5	289.04061	0.20531	0.01697	0.02834	16.63205	0.00534	0.30874	8.60783	0.45366	4591.9976
1385	2	27	17.5	72.69472	0.16427	0.00427	0.0	0.0	0.0	0.0	7.92484	0.14352	1546.23657
1400	2	28	8.5	125.0383	0.173	0.00734	0.00566	7.25426	0.0005	0.06167	9.65973	0.26712	2573.49902
1408	2	28	16.5	185.26387	0.18049	0.01087	0.00961	10.49919	0.00154	0.10469	7.4916	0.33051	3153.66639
1409	2	28	17.5	65.21053	0.16383	0.00383	0.0	0.0	0.0	0.0	7.81119	0.14352	1354.59934
1426	3	1	10.5	332.88307	0.19768	0.01954	0.01814	14.91535	0.00206	0.19763	8.3169	0.41935	9427.43667
1427	3	1	11.5	458.95242	0.20914	0.02694	0.0222	16.81396	0.00328	0.24185	8.58389	0.45726	15567.63295
1428	3	1	12.5	511.50666	0.21269	0.03003	0.02267	17.25094	0.00436	0.2469	8.69182	0.4659	19850.96917
1429	3	1	13.5	494.28905	0.20606	0.02901	0.01705	15.86336	0.0041	0.18568	7.69995	0.43835	14034.53575
1430	3	1	14.5	409.51325	0.19573	0.02404	0.01169	13.69369	0.00239	0.12735	7.16232	0.39475	8174.70297
1431	3	1	15.5	287.87335	0.18747	0.0169	0.01057	12.21863	0.00208	0.11516	7.12714	0.365	4962.74229
1448	3	2	8.5	160.35326	0.18387	0.00941	0.01446	11.73401	0.00237	0.15746	11.25369	0.35525	2664.44867
1449	3	2	9.5	380.22996	0.21656	0.02232	0.03424	18.65868	0.01603	0.373	9.41919	0.49343	5675.03384
1450	3	2	10.5	600.4655	0.2304	0.03525	0.03516	20.42488	0.04097	0.38296	7.87051	0.52717	8762.25157
1451	3	2	11.5	761.62146	0.25236	0.04471	0.04765	23.80872	0.11861	0.51909	6.94438	0.58869	12346.16556
1452	3	2	12.5	814.16077	0.25509	0.04779	0.04729	24.0068	0.1283	0.51519	6.41312	0.59215	12011.89256
1453	3	2	13.5	737.94459	0.24577	0.04332	0.04245	22.6158	0.09261	0.4624	6.51928	0.56752	11797.56836
1454	3	2	14.5	567.0559	0.22257	0.03329	0.02928	19.20144	0.04061	0.31899	6.77949	0.5039	8717.50157
1455	3	2	15.5	350.88252	0.19108	0.0206	0.01048	12.79549	0.00307	0.11418	7.22428	0.37663	5415.49804
1456	3	2	16.5	197.82463	0.18096	0.01161	0.00935	10.58791	0.00157	0.10181	7.59345	0.33228	3289.36604
1472	3	3	8.5	144.60007	0.17357	0.00849	0.00508	7.29508	0.00059	0.05539	10.42711	0.26789	2664.44867
1473	3	3	9.5	383.48358	0.21635	0.02251	0.03384	18.61459	0.01569	0.36868	9.42776	0.49257	5540.78384
1474	3	3	10.5	620.31883	0.23955	0.03641	0.04314	22.04437	0.0691	0.46988	7.89394	0.55718	8884.63807
1475	3	3	11.5	767.61741	0.25419	0.04506	0.04913	24.15316	0.12639	0.53523	7.05572	0.59469	12167.16556
1476	3	3	12.5	817.24062	0.25657	0.04797	0.0486	24.24264	0.12816	0.52939	6.57039	0.59624	10293.99608
1477	3	3	13.5	786.96119	0.25522	0.04619	0.04902	24.18961	0.12491	0.53401	6.53623	0.59532	7688.51788
1478	3	3	14.5	684.00143	0.24624	0.04015	0.04609	23.06974	0.10135	0.50211	6.74113	0.57565	7107.03418
1479	3	3	15.5	495.29469	0.20928	0.02907	0.0202	16.69987	0.01022	0.22007	7.25001	0.455	5857.19978
1480	3	3	16.5	257.79451	0.19232	0.01513	0.01719	13.93615	0.00379	0.18726	7.94685	0.39964	3829.39849
1481	3	3	17.5	70.19242	0.16412	0.00412	0.0	0.0	0.0	0.0	7.84033	0.14352	1452.32104
1504	3	4	16.5	171.1252	0.1796	0.01005	0.00956	10.23397	0.00139	0.1041	7.64445	0.32523	3220.79139
1520	3	5	8.5	152.42556	0.17495	0.00895	0.00601	8.08513	0.00082	0.06543	9.957	0.28305	2815.14192
1521	3	5	9.5	397.21086	0.21957	0.02332	0.03626	19.1004	0.01559	0.39494	9.83793	0.50196	5418.39734
1522	3	5	10.5	622.67794	0.24061	0.03655	0.04406	22.2075	0.06963	0.47995	8.10913	0.56014	8750.38807
1523	3	5	11.5	771.979	0.2556	0.04532	0.05028	24.39225	0.12945	0.54776	7.12196	0.59882	11350.06768
1524	3	5	12.5	818.84514	0.25754	0.04807	0.04947	24.3747	0.12559	0.53891	6.72207	0.59852	10000.22178
1525	3	5	13.5	789.71711	0.25701	0.04636	0.05066	24.45155	0.12342	0.55181	6.82947	0.59984	7330.51788
1526	3	5	14.5	685.41649	0.24858	0.04023	0.04835	23.50149	0.10782	0.52669	6.93815	0.5833	6984.64768
1527	3	5	15.5	497.48513	0.20973	0.0292	0.02053	16.79008	0.01046	0.22365	7.50184	0.45679	5866.16399
1528	3	5	16.5	263.4839	0.19194	0.01547	0.01648	13.81482	0.00356	0.17947	8.06203	0.39719	3935.34174
1529	3	5	17.5	76.40458	0.16448	0.00448	0.0	0.0	0.0	0.0	7.94871	0.14352	1543.27069
1544	3	6	8.5	157.54148	0.17499	0.00925	0.00574	8.0151	0.00083	0.06253	9.80789	0.28169	2838.96657
1545	3	6	9.5	397.1687	0.21705	0.02331	0.03374	18.69816	0.01555	0.36754	9.57371	0.49419	5600.29664
1546	3	6	10.5	627.8986	0.241	0.03686	0.04414	22.24569	0.06978	0.48082	8.07039	0.56084	8672.75157
1547	3	6	11.5	770.7943	0.25555	0.04525	0.05031	24.34856	0.12551	0.54801	7.21535	0.59807	11982.36696
1548	3	6	12.5	822.27112	0.25871	0.04827	0.05044	24.53472	0.12434	0.54949	6.87706	0.60127	9337.93667
1549	3	6	13.5	782.043	0.25626	0.04591	0.05036	24.36421	0.1223	0.54854	6.84432	0.59834	7688.51788
1550	3	6	14.5	679.11079	0.24672	0.03986	0.04686	23.1509	0.09917	0.51046	6.93609	0.57709	7112.83278
1551	3	6	15.5	470.32172	0.2051	0.02761	0.01749	15.88978	0.00905	0.19056	7.42654	0.43888	5683.99804
1552	3	6	16.5	247.78597	0.18951	0.01455	0.01496	13.21007	0.00309	0.163	7.9286	0.38499	3732.51709
1553	3	6	17.5	73.93755	0.16434	0.00434	0.0	0.0	0.0	0.0	7.90945	0.14352	1542.54587
1568	3	7	8.5	161.67342	0.17596	0.00949	0.00647	8.54352	0.00092	0.07043	9.83114	0.29194	2889.64849
1569	3	7	9.5	403.47998	0.21988	0.02368	0.0362	19.13346	0.01536	0.39431	10.04708	0.50259	5403.63488
1570	3	7	10.5	627.21116	0.24145	0.03682	0.04464	22.32939	0.07071	0.48625	8.12992	0.56235	8660.88807
1571	3	7	11.5	767.08746	0.2558	0.04503	0.05077	24.4046	0.12501	0.55308	7.30683	0.59903	11892.86696
1572	3	7	12.5	814.59343	0.25815	0.04782	0.05034	24.47784	0.1229	0.54834	6.90408	0.60029	9877.83529
1573	3	7	13.5	780.02548	0.25662	0.04579	0.05083	24.42772	0.12151	0.55375	6.93692	0.59943	7521.38138
1574	3	7	14.5	681.62116	0.24865	0.04001	0.04864	23.5115	0.10577	0.52984	7.08499	0.58347	7107.03418
